t,x_true,y_white,y_bias,y_drift,y_quant,y_late,y_drop,y_out,y_combo
8.470000000000000639e+00,-6.349823514648192946e-01,-6.243819718186209844e-01,4.257415702137810065e-01,-4.335675393197893079e-01,-7.000000000000000666e-01,-6.437966866761284379e-01,-6.380709742652791450e-01,-6.576235174580924436e-01,-5.000000000000000000e-01
8.480000000000000426e+00,-6.480453096247795752e-01,-6.478032609525508079e-01,-3.301200091651722568e-01,-6.086416890228859566e-01,-7.000000000000000666e-01,-5.819593074477674710e-01,-6.610638341069484669e-01,-6.939335341456080997e-01,-6.000000000000000888e-01
8.490000000000000213e+00,-6.584045015098822784e-01,-7.600019134781458297e-01,3.198649473429537871e-02,-5.633810197196836844e-01,-6.000000000000000888e-01,-5.910422303172689906e-01,-7.127694813677178942e-01,-6.584167969477718874e-01,-4.000000000000000222e-01
8.500000000000000000e+00,-6.655400814559472300e-01,-7.714443010491376373e-01,2.821411768199034720e-01,-4.454960307720927659e-01,-6.000000000000000888e-01,-5.272633156807805532e-01,-6.394236596850660925e-01,-7.173578913344906827e-01,-4.000000000000000222e-01
8.509999999999999787e+00,-6.689630994548542153e-01,-6.033576896003491896e-01,3.947397616675233367e-01,-6.392493126028199191e-01,-6.000000000000000888e-01,-4.910512835029730017e-01,-5.650678503504296124e-01,-7.316223417740814750e-01,-3.000000000000000444e-01
8.519999999999999574e+00,-6.682206401618686620e-01,-8.291386971445574572e-01,-1.075662329580925336e-01,-6.689501240062758480e-01,-7.000000000000000666e-01,-5.390470060869491098e-01,-6.823042350497381392e-01,-6.763381477626710936e-01,-3.000000000000000444e-01
8.529999999999999361e+00,-6.629005987296636704e-01,-6.930492398575073265e-01,-3.540527748076534587e-01,-6.068958679143671153e-01,-8.000000000000000444e-01,-4.989815896903276871e-01,-6.554807995221606509e-01,-6.559318136862540838e-01,-3.000000000000000444e-01
8.540000000000000924e+00,-6.526360451450029521e-01,-2.063088592119194375e-01,-1.895377798300892369e-01,-6.908004275214614243e-01,-7.000000000000000666e-01,-4.350687752474883263e-01,-6.181129763869050997e-01,-6.504287391876981683e-01,-3.000000000000000444e-01
8.550000000000000711e+00,-6.371091328988982561e-01,-6.635632563590694311e-01,-1.347029261403084044e-01,-7.427146751812151448e-01,-6.000000000000000888e-01,-5.173281599442914880e-01,-6.892258963063062627e-01,-6.382209098011091264e-01,-3.158642103793553702e+00
8.560000000000000497e+00,-6.160545124223923974e-01,-6.731301939681615387e-01,1.219269117602746200e-01,-5.219226717251490566e-01,-6.000000000000000888e-01,-4.821069680693603199e-01,-6.682546417566962438e-01,-5.957400853038627986e-01,-3.000000000000000444e-01
8.570000000000000284e+00,-5.892622147205603955e-01,-4.121131310478197696e-01,-1.733284997208305589e-01,-5.378718100236289379e-01,-6.000000000000000888e-01,-4.577946470767418896e-01,-6.484906662586277237e-01,-6.247614374269244708e-01,-3.000000000000000444e-01
8.580000000000000071e+00,-5.565799759871784547e-01,-7.507619192894879889e-01,2.373040649525413603e-01,-6.682617004461673949e-01,-5.000000000000000000e-01,-4.506328152749922156e-01,-5.362147513713330094e-01,-5.198486161500353031e-01,-4.000000000000000222e-01
8.589999999999999858e+00,-5.179149796273364581e-01,-2.414815640221367188e-01,-9.567161432270340771e-02,-4.217458976640990342e-01,-6.000000000000000888e-01,-5.322487295211464353e-01,-4.659751737371901625e-01,-5.890797966283952691e-01,-3.000000000000000444e-01
8.599999999999999645e+00,-4.732349979983386801e-01,-4.723998674715888524e-01,2.941233292204926686e-01,-5.408277289165607238e-01,-4.000000000000000222e-01,-6.373799136194698844e-01,-4.335778903912304028e-01,-5.330997991550263659e-01,-4.000000000000000222e-01
8.609999999999999432e+00,-4.225689222405767942e-01,-6.537151174555463351e-01,6.904589207364011383e-01,-5.469713171268379970e-01,-4.000000000000000222e-01,-6.496627157591383650e-01,-4.324709604408319419e-01,-4.418734540642412778e-01,-4.000000000000000222e-01
8.620000000000000995e+00,-3.660066747494439277e-01,-3.945985672057033544e-01,3.944276585509908228e-01,-3.790573155631489777e-01,-3.000000000000000444e-01,-5.452431578155894076e-01,-3.846030800165707308e-01,-3.125066617899172616e-01,-2.000000000000000111e-01
8.630000000000000782e+00,-3.036985050733611580e-01,-4.413117257063979282e-01,5.421731444274098255e-01,-2.885604012663267048e-01,-4.000000000000000222e-01,-5.507160195822251580e-01,-2.433961127348465425e-01,-2.969631503735902789e-01,-4.000000000000000222e-01
8.640000000000000568e+00,-2.358536762492407513e-01,-9.897775559593249839e-02,4.162270028294998703e-01,-2.742549276126814428e-01,-3.000000000000000444e-01,-6.571188415397352101e-01,-2.625109847676614927e-01,-2.213234600945198083e-01,-4.000000000000000222e-01
8.650000000000000355e+00,-1.627385547423873535e-01,-2.546190038038840808e-01,3.915112166754787792e-01,-1.979661136249024067e-01,-2.000000000000000111e-01,-5.806757637760745494e-01,-1.416638782202114810e-01,-1.213071750237792734e-01,-5.000000000000000000e-01
8.660000000000000142e+00,-8.467412318025657747e-02,5.804080447280599020e-02,6.356293158267821708e-01,-1.483792647029080758e-03,-1.000000000000000056e-01,-6.216644151759933568e-01,-1.997515941642134807e-02,-6.526665966928468787e-02,-4.000000000000000222e-01
8.669999999999999929e+00,-2.032940898525181783e-03,-3.832390168052942081e-01,7.353843322646376190e-01,8.989501939717677026e-02,-2.000000000000000111e-01,-7.002848275729445238e-01,-4.014820906973965570e-02,-1.340186396186690727e-02,nan
8.679999999999999716e+00,8.476441710577908850e-02,-2.182361872419075199e-03,1.334183196196510046e-01,9.419202684554416061e-02,0.000000000000000000e+00,-6.913658561391611279e-01,1.084734139541957687e-01,1.309852174222744803e-01,-4.000000000000000222e-01
8.689999999999999503e+00,1.752534069520597093e-01,2.874988961836799084e-01,6.339338321462607562e-01,-1.867671793558145499e-02,1.000000000000000056e-01,-6.032088812903597663e-01,1.436141261744056097e-01,1.300419300140036594e-01,-5.000000000000000000e-01
8.700000000000001066e+00,2.689300076174422349e-01,3.687062747804443763e-01,1.301676689068080650e+00,2.159602980094628699e-01,2.000000000000000111e-01,-6.630437904832101603e-01,3.138174600824352178e-01,3.129805308895487470e-01,-4.000000000000000222e-01
8.710000000000000853e+00,3.652556123802347954e-01,3.772030171747810523e-01,1.100120032846638951e+00,1.052292885779497200e-01,3.000000000000000444e-01,-6.289276963731176284e-01,4.171759123817397330e-01,3.011258155399944569e-01,-5.000000000000000000e-01
8.720000000000000639e+00,4.636622706681990946e-01,6.120025960404096299e-01,1.121506398464479526e+00,2.852906914514957704e-01,4.000000000000000222e-01,-6.835940366227081233e-01,4.523601219198725709e-01,5.413396895329727343e-01,-5.000000000000000000e-01
8.730000000000000426e+00,5.635582274743207165e-01,7.175413820779089624e-01,1.103563694032102971e+00,5.535722074829670936e-01,5.000000000000000000e-01,-6.463633477537332750e-01,5.629470548254950080e-01,5.397612809783123300e-01,-5.000000000000000000e-01
8.740000000000000213e+00,6.643337044983661510e-01,6.636821702807522705e-01,1.206555383044088048e+00,7.311916996010978664e-01,7.000000000000000666e-01,-6.275142892840361863e-01,6.009683157391605413e-01,7.075923109587862747e-01,-6.000000000000000888e-01
8.750000000000000000e+00,7.653668647301735684e-01,8.070117500633368079e-01,1.352526653740328433e+00,9.078877012280148762e-01,7.000000000000000666e-01,-5.381259615702103094e-01,7.235692798065477271e-01,7.276861477235225806e-01,-4.000000000000000222e-01
8.759999999999999787e+00,8.660299003380453886e-01,1.043938331012366882e+00,8.396584264979152223e-01,9.194872887264152750e-01,1.000000000000000000e+00,-5.453620102980130113e-01,7.827257163919406624e-01,8.532701454438338384e-01,-5.000000000000000000e-01
8.769999999999999574e+00,9.656951824792474603e-01,9.985058707388996257e-01,1.922601857831364836e+00,1.128085527122035359e+00,9.000000000000000222e-01,-6.286879542082369765e-01,9.543334415995194941e-01,1.018612170076489631e+00,-4.000000000000000222e-01
8.779999999999999361e+00,1.063741411024017980e+00,5.559245332471560719e-01,1.755564432772669825e+00,1.218821063059026599e+00,1.000000000000000000e+00,-5.266354710016131202e-01,1.095197829777028842e+00,1.068447029540875448e+00,-4.000000000000000222e-01
8.790000000000000924e+00,1.159559702184304264e+00,8.468358105249533807e-01,1.615642316717432525e+00,1.066513470672121100e+00,1.100000000000000089e+00,-5.380625419108761021e-01,1.200784838705553303e+00,1.218573193753932582e+00,-3.000000000000000444e-01
8.800000000000000711e+00,1.252559552664463727e+00,1.122469543476366960e+00,2.128623421929504378e+00,1.197672848900816822e+00,1.300000000000000044e+00,-4.718820347359899414e-01,nan,1.254161307996006558e+00,-3.000000000000000444e-01
8.810000000000000497e+00,1.342174620197475132e+00,1.477274855318877034e+00,1.929542276705968229e+00,1.343018641205555141e+00,1.200000000000000178e+00,-4.326533414270177791e-01,1.309261819929612214e+00,1.382310186724630352e+00,-2.000000000000000111e-01
8.820000000000000284e+00,1.427868262183084713e+00,1.440285989138216260e+00,2.320207247134277839e+00,1.297553114040699729e+00,1.600000000000000089e+00,-3.412437180327298480e-01,1.454821446150969866e+00,1.518193609822004131e+00,-1.000000000000000056e-01
8.830000000000000071e+00,1.509138776586061992e+00,1.637019796723984788e+00,1.997803173248474451e+00,1.501530083774108348e+00,1.600000000000000089e+00,-2.977602614991408103e-01,1.432812020098966688e+00,1.557170472088024393e+00,nan
8.839999999999999858e+00,1.585524292258343015e+00,1.784048233114781112e+00,2.361911794810847454e+00,1.495051889175130766e+00,1.600000000000000089e+00,-3.125659865120071768e-01,1.599682292219138713e+00,1.620201040151720395e+00,-1.000000000000000056e-01
8.849999999999999645e+00,1.656607259387760545e+00,1.763711598409937631e+00,1.938735579309685653e+00,1.544640701950995787e+00,1.600000000000000089e+00,-1.655920533337378875e-01,1.665421093199808800e+00,1.724460432296889500e+00,-1.000000000000000056e-01
8.859999999999999432e+00,1.722018494812870948e+00,1.534068046899803139e+00,2.505906211146479823e+00,1.703755207667537297e+00,1.700000000000000178e+00,-3.759592559171524156e-02,1.606428291054622370e+00,1.726262274395066854e+00,0.000000000000000000e+00
8.870000000000000995e+00,1.781440741437178232e+00,1.946712219188669657e+00,2.093861495478432033e+00,1.900641726628555794e+00,1.700000000000000178e+00,-3.632448258749546022e-02,1.854304308781538735e+00,1.829252362224107253e+00,2.000000000000000111e-01
8.880000000000000782e+00,1.834611705881364907e+00,1.565318835579337708e+00,2.448862419238523547e+00,1.657529866555646159e+00,1.800000000000000044e+00,7.619942645180417806e-02,1.809714158853372279e+00,1.762156564640402490e+00,3.000000000000000444e-01
8.890000000000000568e+00,1.881326543779904492e+00,1.624380209987455581e+00,2.573965574165063330e+00,1.795430606769858439e+00,2.000000000000000000e+00,1.936043233350721315e-01,1.887922481757187576e+00,1.873010706557697302e+00,2.000000000000000111e-01
8.900000000000000355e+00,1.921439767704267609e+00,1.830516263908481767e+00,2.209804827925347492e+00,1.878258346893227904e+00,1.900000000000000133e+00,2.431847419856243420e-01,1.870480794463655672e+00,1.891224799322832828e+00,4.000000000000000222e-01
8.910000000000000142e+00,1.954866558524559483e+00,1.500183700401320097e+00,2.593108856834807074e+00,1.998192887071975843e+00,2.000000000000000000e+00,4.736459568753123017e-01,1.953359578541584041e+00,1.894735092554921119e+00,5.000000000000000000e-01
8.919999999999999929e+00,1.981583467043598334e+00,2.307391681371718128e+00,2.503047192366643525e+00,1.949850991091769847e+00,2.000000000000000000e+00,4.455584178509698345e-01,1.952329511264010664e+00,1.959316884645734946e+00,7.000000000000000666e-01
8.929999999999999716e+00,2.001628498893349928e+00,2.463912638780893616e+00,2.637169717803603319e+00,1.836828218451823869e+00,2.100000000000000089e+00,5.230717245876274069e-01,1.970767964265454308e+00,2.011860575652598015e+00,7.000000000000000666e-01
8.939999999999999503e+00,2.015100581909811783e+00,1.973964191143392055e+00,2.822234697007183435e+00,2.061277355295393576e+00,2.000000000000000000e+00,5.714180775165351722e-01,1.910805468207859015e+00,2.009954022200901136e+00,8.000000000000000444e-01
8.950000000000001066e+00,2.022158421436830888e+00,1.937974675728115548e+00,2.635518622331032734e+00,2.042185197344599690e+00,2.100000000000000089e+00,8.436068554901409167e-01,nan,2.069501178214626869e+00,1.000000000000000000e+00
8.960000000000000853e+00,2.023018755188395801e+00,1.598956201052375903e+00,2.886097567107224648e+00,2.068367830899392246e+00,2.200000000000000178e+00,9.282173931179408255e-01,2.073881054155094716e+00,1.998877714082265111e+00,1.000000000000000000e+00
8.970000000000000639e+00,2.017954025360678472e+00,2.112348332865189526e+00,2.466455711705688891e+00,2.087777840157494236e+00,2.000000000000000000e+00,1.085104998123887832e+00,1.936974634791733374e+00,1.965423796084549979e+00,1.100000000000000089e+00
8.980000000000000426e+00,2.007289491568082784e+00,1.856871693497336606e+00,2.428828164739560425e+00,2.028664963045843539e+00,2.100000000000000089e+00,1.028818432809397887e+00,2.000063355983241919e+00,2.066802365833549704e+00,1.200000000000000178e+00
8.990000000000000213e+00,1.991399813822582132e+00,1.739478080362415024e+00,2.792937698572347749e+00,1.750813605085121738e+00,2.000000000000000000e+00,1.152762932565837284e+00,2.100073508922964738e+00,2.078929502727026257e+00,1.400000000000000133e+00
9.000000000000000000e+00,1.970705140125377453e+00,1.682093717601312211e+00,2.374501704093448851e+00,1.819537377469762518e+00,2.000000000000000000e+00,1.246096661332707578e+00,1.983334140631733522e+00,1.929481538115463746e+00,1.400000000000000133e+00
9.009999999999999787e+00,1.945666738240639626e+00,1.907417457018605766e+00,2.629132224405505092e+00,1.896112462817900024e+00,1.900000000000000133e+00,1.408290109383943278e+00,1.979188011964404970e+00,1.868222487174233892e+00,1.400000000000000133e+00
9.019999999999999574e+00,1.916782215822312008e+00,1.858549548910656712e+00,2.357975618420055319e+00,1.902603598259653417e+00,1.900000000000000133e+00,1.349040322612247156e+00,1.784269471000421881e+00,1.929064369827572456e+00,1.600000000000000089e+00
9.029999999999999361e+00,1.884580377220013148e+00,1.843023582021120710e+00,2.482265977477000174e+00,1.883564391292732676e+00,1.900000000000000133e+00,1.499988798251460809e+00,1.779842179593323470e+00,1.910889624745737869e+00,1.500000000000000000e+00
9.040000000000000924e+00,1.849615768956936135e+00,1.711337550535030783e+00,2.539977971331502715e+00,1.861546892507413231e+00,1.800000000000000044e+00,1.506653310732422923e+00,1.845470144275076496e+00,1.835162652131684835e+00,1.800000000000000044e+00
9.050000000000000711e+00,1.812462969014959846e+00,1.453001637817502578e+00,2.273953813767301213e+00,1.687235497217735469e+00,1.800000000000000044e+00,1.604184899927202368e+00,1.849854443186368380e+00,1.855861890454549634e+00,1.800000000000000044e+00
9.060000000000000497e+00,1.773710677647114098e+00,2.041403471824098315e+00,2.245094018891701904e+00,1.759908743262297071e+00,1.700000000000000178e+00,1.637682606712832278e+00,1.714110438800725555e+00,1.777411110612755474e+00,1.800000000000000044e+00
9.070000000000000284e+00,1.733955669439919411e+00,1.878228885909883461e+00,2.054038820988393077e+00,1.676268044062443341e+00,1.600000000000000089e+00,1.800810975906732336e+00,1.696630778329082379e+00,1.726307109128401240e+00,1.900000000000000133e+00
9.080000000000000071e+00,1.693796667747575091e+00,1.559483352801468881e+00,2.463799546133114138e+00,1.719015618898455999e+00,1.800000000000000044e+00,1.785337789527505103e+00,1.738895663597878283e+00,1.696847136102558551e+00,2.000000000000000000e+00
9.089999999999999858e+00,1.653828203401684904e+00,1.367559336852071761e+00,2.082601582162718845e+00,1.809182294740719454e+00,1.600000000000000089e+00,1.865678655914969175e+00,1.642639168506073943e+00,1.610629721683865201e+00,2.100000000000000089e+00
9.099999999999999645e+00,1.614634519757159214e+00,1.396306683129161286e+00,2.029425356561684879e+00,1.514273180877344416e+00,1.600000000000000089e+00,1.788169314930386555e+00,1.676006574484028677e+00,1.629036230523280171e+00,1.900000000000000133e+00
9.109999999999999432e+00,1.576783585665247678e+00,1.696089090833688084e+00,2.165655817435905739e+00,1.622804072191369240e+00,1.500000000000000000e+00,2.010021847904432946e+00,1.520500184920109410e+00,1.535872635405704845e+00,2.200000000000000178e+00
9.120000000000000995e+00,1.540821276872661016e+00,1.623688871529234801e+00,2.071876905162822524e+00,1.463077511685442866e+00,1.600000000000000089e+00,1.970426278540202025e+00,1.603351840687289309e+00,1.563246297408887209e+00,nan
9.130000000000000782e+00,1.507265784643160078e+00,1.545679506532730230e+00,1.945377039516101414e+00,1.467660947209927125e+00,1.400000000000000133e+00,2.019578595252058850e+00,1.454427951385972584e+00,1.465887535987951074e+00,2.100000000000000089e+00
9.140000000000000568e+00,1.476602308101275796e+00,1.696101833124940228e+00,2.141713005809182668e+00,1.379398940270830654e+00,1.500000000000000000e+00,2.014801101693963314e+00,1.496838134876032900e+00,1.412199813451318731e+00,2.200000000000000178e+00
9.150000000000000355e+00,1.449278083931185845e+00,1.322033801375865236e+00,2.067009186176262059e+00,1.431905618314297524e+00,1.400000000000000133e+00,1.998780759355453851e+00,nan,1.407641831378969810e+00,2.200000000000000178e+00
